gene_id	gene_symbol	description	category	log2FoldChange	pvalue	padj	significant
MMAR_0498	mmp_498	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0498	Background_Genome	-0.0956	3.2673e-01	4.3420e-01	NO
MMAR_1199	mmp_1199	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1199	Background_Genome	-0.0551	3.2903e-01	4.3676e-01	NO
MMAR_0636	mmp_636	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0636	Background_Genome	-0.1304	3.3152e-01	4.3959e-01	NO
MMAR_0685	mmp_685	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0685	Background_Genome	-0.1113	3.3650e-01	4.4570e-01	NO
MMAR_0848	mmp_848	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0848	Background_Genome	0.1240	3.3700e-01	4.4586e-01	NO
MMAR_0375	mmp_375	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0375	Background_Genome	-0.1188	3.3965e-01	4.4887e-01	NO
MMAR_0291	mmp_291	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0291	Background_Genome	-0.0891	3.4369e-01	4.5371e-01	NO
MMAR_0098	mmp_98	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0098	Background_Genome	0.0936	3.4461e-01	4.5442e-01	NO
MMAR_0404	mmp_404	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0404	Background_Genome	-0.1297	3.4661e-01	4.5657e-01	NO
MMAR_1176	mmp_1176	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1176	Background_Genome	-0.1331	3.4706e-01	4.5666e-01	NO
MMAR_0154	mmp_154	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0154	Background_Genome	-0.0733	3.5044e-01	4.6059e-01	NO
MMAR_1057	mmp_1057	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1057	Background_Genome	-0.0746	3.5515e-01	4.6629e-01	NO
MMAR_0980	mmp_980	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0980	Background_Genome	-0.1301	3.5578e-01	4.6660e-01	NO
MMAR_0484	mmp_484	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0484	Background_Genome	0.0777	3.6384e-01	4.7664e-01	NO
MMAR_1108	mmp_1108	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1108	Background_Genome	0.1609	3.7105e-01	4.8556e-01	NO
MMAR_0923	mmp_923	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0923	Background_Genome	-0.0667	3.7243e-01	4.8683e-01	NO
MMAR_0258	mmp_258	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0258	Background_Genome	-0.1665	3.7365e-01	4.8770e-01	NO
MMAR_0836	mmp_836	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0836	Background_Genome	-0.1006	3.7391e-01	4.8770e-01	NO
MMAR_0630	mmp_630	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0630	Background_Genome	0.1671	3.7491e-01	4.8849e-01	NO
MMAR_0265	mmp_265	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0265	Background_Genome	-0.0726	3.7993e-01	4.9398e-01	NO
MMAR_0792	mmp_792	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0792	Background_Genome	0.0792	3.7996e-01	4.9398e-01	NO
MMAR_1154	mmp_1154	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1154	Background_Genome	0.1056	3.8315e-01	4.9759e-01	NO
MMAR_0710	mmp_710	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0710	Background_Genome	-0.1007	3.8385e-01	4.9797e-01	NO
MMAR_0674	mmp_674	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0674	Background_Genome	-0.0760	3.8860e-01	5.0359e-01	NO
MMAR_0607	mmp_607	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0607	Background_Genome	-0.0664	3.8963e-01	5.0398e-01	NO
MMAR_1005	mmp_1005	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1005	Background_Genome	-0.0575	3.8974e-01	5.0398e-01	NO
MMAR_3513	ahpD	Alkyl hydroperoxide reductase subunit D	Oxidative_Stress	0.0683	3.9484e-01	5.1002e-01	NO
MMAR_0951	mmp_951	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0951	Background_Genome	-0.0965	3.9687e-01	5.1209e-01	NO
MMAR_0315	mmp_315	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0315	Background_Genome	0.0684	4.0017e-01	5.1559e-01	NO
MMAR_0552	mmp_552	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0552	Background_Genome	-0.1175	4.0044e-01	5.1559e-01	NO
MMAR_0805	mmp_805	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0805	Background_Genome	-0.0932	4.0382e-01	5.1938e-01	NO
MMAR_0165	mmp_165	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0165	Background_Genome	0.0543	4.0445e-01	5.1964e-01	NO
MMAR_0090	mmp_90	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0090	Background_Genome	-0.0956	4.0644e-01	5.2163e-01	NO
MMAR_1049	mmp_1049	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1049	Background_Genome	-0.1058	4.0805e-01	5.2314e-01	NO
MMAR_0954	mmp_954	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0954	Background_Genome	0.0826	4.1258e-01	5.2839e-01	NO
MMAR_0664	mmp_664	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0664	Background_Genome	-0.0069	4.1359e-01	5.2911e-01	NO
MMAR_0104	mmp_104	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0104	Background_Genome	-0.0558	4.1436e-01	5.2954e-01	NO
MMAR_0264	mmp_264	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0264	Background_Genome	0.0941	4.2760e-01	5.4588e-01	NO
MMAR_0398	mmp_398	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0398	Background_Genome	0.0715	4.2995e-01	5.4829e-01	NO
MMAR_0532	mmp_532	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0532	Background_Genome	-0.0767	4.3352e-01	5.5226e-01	NO
MMAR_1106	mmp_1106	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1106	Background_Genome	-0.0601	4.3562e-01	5.5435e-01	NO
MMAR_0193	mmp_193	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0193	Background_Genome	0.0392	4.3993e-01	5.5908e-01	NO
MMAR_0941	mmp_941	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0941	Background_Genome	-0.0830	4.4028e-01	5.5908e-01	NO
MMAR_0892	mmp_892	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0892	Background_Genome	-0.1374	4.4622e-01	5.6604e-01	NO
MMAR_5448	eccE1	ESX-1 membrane complex subunit EccE1	ESX_Secretion	-0.0579	4.4730e-01	5.6680e-01	NO
MMAR_0455	mmp_455	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0455	Background_Genome	0.0883	4.4853e-01	5.6777e-01	NO
MMAR_0851	mmp_851	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0851	Background_Genome	-0.0466	4.4953e-01	5.6842e-01	NO
MMAR_0771	mmp_771	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0771	Background_Genome	-0.1222	4.5028e-01	5.6877e-01	NO
MMAR_0789	mmp_789	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0789	Background_Genome	-0.0691	4.5240e-01	5.7085e-01	NO
MMAR_0965	mmp_965	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0965	Background_Genome	-0.0758	4.5376e-01	5.7196e-01	NO
MMAR_0680	mmp_680	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0680	Background_Genome	0.1042	4.5667e-01	5.7503e-01	NO
MMAR_0899	mmp_899	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0899	Background_Genome	0.0586	4.5726e-01	5.7517e-01	NO
MMAR_5447	eccD1	ESX-1 transmembrane channel EccD1	ESX_Secretion	0.0808	4.6000e-01	5.7741e-01	NO
MMAR_0584	mmp_584	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0584	Background_Genome	-0.0779	4.5999e-01	5.7741e-01	NO
MMAR_0929	mmp_929	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0929	Background_Genome	0.0646	4.6628e-01	5.8468e-01	NO
MMAR_0959	mmp_959	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0959	Background_Genome	-0.1681	4.6791e-01	5.8611e-01	NO
MMAR_0113	mmp_113	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0113	Background_Genome	0.0504	4.7014e-01	5.8718e-01	NO
MMAR_0118	mmp_118	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0118	Background_Genome	-0.0831	4.7048e-01	5.8718e-01	NO
MMAR_0872	mmp_872	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0872	Background_Genome	-0.0887	4.7072e-01	5.8718e-01	NO
MMAR_1121	mmp_1121	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1121	Background_Genome	0.0693	4.6972e-01	5.8718e-01	NO
MMAR_0346	mmp_346	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0346	Background_Genome	-0.0402	4.7199e-01	5.8815e-01	NO
MMAR_1045	mmp_1045	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1045	Background_Genome	-0.0583	4.7287e-01	5.8863e-01	NO
MMAR_0691	mmp_691	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0691	Background_Genome	0.0972	4.7373e-01	5.8909e-01	NO
MMAR_1175	mmp_1175	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1175	Background_Genome	-0.0482	4.7561e-01	5.9082e-01	NO
MMAR_1146	mmp_1146	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1146	Background_Genome	0.0613	4.7779e-01	5.9292e-01	NO
MMAR_0528	mmp_528	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0528	Background_Genome	-0.0734	4.7962e-01	5.9395e-01	NO
MMAR_1136	mmp_1136	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1136	Background_Genome	-0.0671	4.7921e-01	5.9395e-01	NO
MMAR_0459	mmp_459	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0459	Background_Genome	0.0779	4.8193e-01	5.9620e-01	NO
MMAR_0379	mmp_379	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0379	Background_Genome	-0.0375	4.8243e-01	5.9620e-01	NO
MMAR_0354	mmp_354	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0354	Background_Genome	-0.0660	4.8534e-01	5.9857e-01	NO
MMAR_0568	mmp_568	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0568	Background_Genome	-0.0727	4.8505e-01	5.9857e-01	NO
MMAR_0453	mmp_453	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0453	Background_Genome	-0.0798	4.8867e-01	6.0205e-01	NO
MMAR_0252	mmp_252	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0252	Background_Genome	-0.0814	4.9060e-01	6.0382e-01	NO
MMAR_0799	mmp_799	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0799	Background_Genome	0.0547	4.9400e-01	6.0738e-01	NO
MMAR_0423	mmp_423	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0423	Background_Genome	-0.0429	4.9581e-01	6.0898e-01	NO
MMAR_0986	mmp_986	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0986	Background_Genome	0.0494	4.9705e-01	6.0987e-01	NO
MMAR_0408	mmp_408	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0408	Background_Genome	0.0790	4.9954e-01	6.1230e-01	NO
MMAR_0596	mmp_596	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0596	Background_Genome	-0.0690	5.0073e-01	6.1314e-01	NO
MMAR_0850	mmp_850	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0850	Background_Genome	-0.0443	5.0174e-01	6.1375e-01	NO
MMAR_0873	mmp_873	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0873	Background_Genome	0.0479	5.0238e-01	6.1391e-01	NO
MMAR_0779	mmp_779	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0779	Background_Genome	0.0200	5.0495e-01	6.1642e-01	NO
MMAR_2100	gyrA	DNA gyrase subunit A	Housekeeping	0.0431	5.0599e-01	6.1706e-01	NO
MMAR_0727	mmp_727	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0727	Background_Genome	-0.0466	5.0921e-01	6.2036e-01	NO
MMAR_0399	mmp_399	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0399	Background_Genome	0.0642	5.1011e-01	6.2083e-01	NO
MMAR_1115	mmp_1115	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1115	Background_Genome	-0.0454	5.1526e-01	6.2646e-01	NO
MMAR_0796	mmp_796	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0796	Background_Genome	0.0885	5.1720e-01	6.2817e-01	NO
MMAR_0069	mmp_69	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0069	Background_Genome	0.0531	5.1856e-01	6.2897e-01	NO
MMAR_0282	mmp_282	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0282	Background_Genome	0.0830	5.1915e-01	6.2897e-01	NO
MMAR_1004	mmp_1004	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1004	Background_Genome	-0.1152	5.1942e-01	6.2897e-01	NO
MMAR_0990	mmp_990	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0990	Background_Genome	0.0829	5.2044e-01	6.2956e-01	NO
MMAR_1010	mmp_1010	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1010	Background_Genome	-0.0639	5.2159e-01	6.3032e-01	NO
MMAR_0177	mmp_177	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0177	Background_Genome	-0.0514	5.2296e-01	6.3134e-01	NO
MMAR_0643	mmp_643	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0643	Background_Genome	0.0452	5.2523e-01	6.3344e-01	NO
MMAR_0242	mmp_242	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0242	Background_Genome	0.1293	5.2641e-01	6.3423e-01	NO
MMAR_1098	mmp_1098	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1098	Background_Genome	-0.0623	5.2779e-01	6.3525e-01	NO
MMAR_0650	mmp_650	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0650	Background_Genome	-0.0576	5.2881e-01	6.3584e-01	NO
MMAR_0597	mmp_597	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0597	Background_Genome	-0.0932	5.3482e-01	6.4114e-01	NO
MMAR_0731	mmp_731	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0731	Background_Genome	-0.0615	5.3383e-01	6.4114e-01	NO
MMAR_0978	mmp_978	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0978	Background_Genome	0.0296	5.3447e-01	6.4114e-01	NO
MMAR_0580	mmp_580	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0580	Background_Genome	-0.0734	5.3767e-01	6.4392e-01	NO
MMAR_0359	mmp_359	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0359	Background_Genome	0.0691	5.4106e-01	6.4734e-01	NO
MMAR_0705	mmp_705	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0705	Background_Genome	-0.0619	5.4307e-01	6.4854e-01	NO
MMAR_0896	mmp_896	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0896	Background_Genome	-0.0723	5.4315e-01	6.4854e-01	NO
MMAR_0178	mmp_178	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0178	Background_Genome	0.0685	5.4756e-01	6.5315e-01	NO
MMAR_0878	mmp_878	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0878	Background_Genome	-0.0784	5.5100e-01	6.5624e-01	NO
MMAR_1026	mmp_1026	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1026	Background_Genome	-0.0404	5.5124e-01	6.5624e-01	NO
MMAR_0183	mmp_183	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0183	Background_Genome	0.0289	5.5248e-01	6.5706e-01	NO
MMAR_0452	mmp_452	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0452	Background_Genome	-0.0592	5.5571e-01	6.6024e-01	NO
MMAR_0380	mmp_380	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0380	Background_Genome	-0.0572	5.5626e-01	6.6025e-01	NO
MMAR_1022	mmp_1022	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1022	Background_Genome	-0.0635	5.5750e-01	6.6107e-01	NO
MMAR_0383	mmp_383	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0383	Background_Genome	0.0655	5.5874e-01	6.6166e-01	NO
MMAR_0931	mmp_931	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0931	Background_Genome	0.0776	5.5910e-01	6.6166e-01	NO
MMAR_0739	mmp_739	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0739	Background_Genome	-0.0921	5.6076e-01	6.6231e-01	NO
MMAR_1014	mmp_1014	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1014	Background_Genome	0.0924	5.6054e-01	6.6231e-01	NO
MMAR_0301	mmp_301	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0301	Background_Genome	-0.0931	5.6553e-01	6.6729e-01	NO
MMAR_1073	mmp_1073	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1073	Background_Genome	0.0506	5.6747e-01	6.6893e-01	NO
MMAR_0109	mmp_109	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0109	Background_Genome	0.0488	5.6969e-01	6.7088e-01	NO
MMAR_0132	mmp_132	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0132	Background_Genome	-0.0647	5.7355e-01	6.7477e-01	NO
MMAR_0998	mmp_998	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0998	Background_Genome	-0.0661	5.7471e-01	6.7547e-01	NO
MMAR_0865	mmp_865	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0865	Background_Genome	0.0336	5.7831e-01	6.7903e-01	NO
MMAR_0910	mmp_910	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0910	Background_Genome	-0.0560	5.7895e-01	6.7913e-01	NO
MMAR_0631	mmp_631	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0631	Background_Genome	-0.0911	5.8051e-01	6.8028e-01	NO
MMAR_0081	mmp_81	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0081	Background_Genome	0.0569	5.8188e-01	6.8122e-01	NO
MMAR_0192	mmp_192	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0192	Background_Genome	0.0662	5.8424e-01	6.8332e-01	NO
MMAR_0956	mmp_956	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0956	Background_Genome	0.0629	5.8488e-01	6.8340e-01	NO
MMAR_0272	mmp_272	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0272	Background_Genome	0.0652	5.8933e-01	6.8744e-01	NO
MMAR_1148	mmp_1148	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1148	Background_Genome	0.0630	5.8948e-01	6.8744e-01	NO
MMAR_0166	mmp_166	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0166	Background_Genome	0.0797	5.9024e-01	6.8766e-01	NO
MMAR_0319	mmp_319	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0319	Background_Genome	-0.0514	5.9532e-01	6.9291e-01	NO
MMAR_0371	mmp_371	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0371	Background_Genome	-0.0808	5.9688e-01	6.9405e-01	NO
MMAR_0494	mmp_494	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0494	Background_Genome	-0.0462	6.0315e-01	7.0066e-01	NO
MMAR_0353	mmp_353	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0353	Background_Genome	0.0623	6.0428e-01	7.0130e-01	NO
MMAR_3514	ahpC	Alkyl hydroperoxide reductase subunit C	Oxidative_Stress	0.0537	6.1152e-01	7.0901e-01	NO
MMAR_0962	mmp_962	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0962	Background_Genome	0.0714	6.1660e-01	7.1394e-01	NO
MMAR_0997	mmp_997	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0997	Background_Genome	-0.0700	6.1696e-01	7.1394e-01	NO
MMAR_0144	mmp_144	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0144	Background_Genome	-0.0690	6.1849e-01	7.1462e-01	NO
MMAR_0422	mmp_422	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0422	Background_Genome	0.0804	6.1874e-01	7.1462e-01	NO
MMAR_0824	mmp_824	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0824	Background_Genome	-0.0502	6.2826e-01	7.2492e-01	NO
MMAR_0381	mmp_381	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0381	Background_Genome	-0.0272	6.3035e-01	7.2663e-01	NO
MMAR_1083	mmp_1083	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1083	Background_Genome	0.0424	6.3164e-01	7.2742e-01	NO
MMAR_0516	mmp_516	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0516	Background_Genome	-0.0587	6.3262e-01	7.2785e-01	NO
MMAR_0938	mmp_938	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0938	Background_Genome	0.0594	6.3375e-01	7.2845e-01	NO
MMAR_0274	mmp_274	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0274	Background_Genome	-0.0271	6.3497e-01	7.2845e-01	NO
MMAR_0278	mmp_278	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0278	Background_Genome	0.0539	6.3496e-01	7.2845e-01	NO
MMAR_0372	mmp_372	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0372	Background_Genome	0.0461	6.3611e-01	7.2907e-01	NO
MMAR_0903	mmp_903	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0903	Background_Genome	0.0553	6.3895e-01	7.3162e-01	NO
MMAR_0085	mmp_85	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0085	Background_Genome	0.0407	6.4456e-01	7.3679e-01	NO
MMAR_0817	mmp_817	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0817	Background_Genome	0.0593	6.4469e-01	7.3679e-01	NO
MMAR_0645	mmp_645	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0645	Background_Genome	-0.0860	6.4533e-01	7.3682e-01	NO
MMAR_0682	mmp_682	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0682	Background_Genome	0.0354	6.4694e-01	7.3796e-01	NO
MMAR_0519	mmp_519	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0519	Background_Genome	-0.0937	6.5534e-01	7.4662e-01	NO
MMAR_0790	mmp_790	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0790	Background_Genome	-0.0581	6.5578e-01	7.4662e-01	NO
MMAR_1088	mmp_1088	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1088	Background_Genome	-0.0497	6.5658e-01	7.4682e-01	NO
MMAR_1031	mmp_1031	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1031	Background_Genome	0.0232	6.6415e-01	7.5471e-01	NO
MMAR_0862	mmp_862	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0862	Background_Genome	0.0455	6.6810e-01	7.5828e-01	NO
MMAR_0904	mmp_904	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0904	Background_Genome	0.0229	6.6855e-01	7.5828e-01	NO
MMAR_0925	mmp_925	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0925	Background_Genome	0.0541	6.7047e-01	7.5944e-01	NO
MMAR_1016	mmp_1016	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1016	Background_Genome	0.0561	6.7147e-01	7.5944e-01	NO
MMAR_1046	mmp_1046	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1046	Background_Genome	-0.0298	6.7142e-01	7.5944e-01	NO
MMAR_0751	mmp_751	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0751	Background_Genome	-0.0447	6.7351e-01	7.6103e-01	NO
MMAR_0841	mmp_841	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0841	Background_Genome	0.0477	6.7489e-01	7.6187e-01	NO
MMAR_1128	mmp_1128	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1128	Background_Genome	0.0517	6.7556e-01	7.6192e-01	NO
MMAR_0690	mmp_690	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0690	Background_Genome	0.0321	6.7810e-01	7.6405e-01	NO
MMAR_0338	mmp_338	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0338	Background_Genome	0.0558	6.7914e-01	7.6451e-01	NO
MMAR_1164	mmp_1164	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1164	Background_Genome	0.0609	6.8382e-01	7.6906e-01	NO
MMAR_1024	mmp_1024	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1024	Background_Genome	-0.0546	6.8560e-01	7.7034e-01	NO
MMAR_0168	mmp_168	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0168	Background_Genome	-0.0092	6.8637e-01	7.7048e-01	NO
MMAR_0639	mmp_639	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0639	Background_Genome	-0.0403	6.8770e-01	7.7126e-01	NO
MMAR_0793	mmp_793	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0793	Background_Genome	-0.0239	6.9303e-01	7.7650e-01	NO
MMAR_0539	mmp_539	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0539	Background_Genome	0.0428	6.9673e-01	7.7992e-01	NO
MMAR_0847	mmp_847	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0847	Background_Genome	0.0435	6.9943e-01	7.8222e-01	NO
MMAR_0966	mmp_966	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0966	Background_Genome	0.0107	7.0239e-01	7.8480e-01	NO
MMAR_0831	mmp_831	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0831	Background_Genome	0.0328	7.1058e-01	7.9321e-01	NO
MMAR_0708	mmp_708	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0708	Background_Genome	0.0341	7.1218e-01	7.9425e-01	NO
MMAR_0800	mmp_800	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0800	Background_Genome	0.0420	7.1349e-01	7.9497e-01	NO
MMAR_0740	mmp_740	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0740	Background_Genome	-0.0539	7.1689e-01	7.9803e-01	NO
MMAR_0569	mmp_569	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0569	Background_Genome	-0.0120	7.2145e-01	8.0236e-01	NO
MMAR_4101	icd1	Isocitrate dehydrogenase Icd1	Downregulated_Metabolism	0.0422	7.2332e-01	8.0295e-01	NO
MMAR_0825	mmp_825	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0825	Background_Genome	0.0265	7.2322e-01	8.0295e-01	NO
MMAR_0477	mmp_477	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0477	Background_Genome	0.0331	7.2737e-01	8.0625e-01	NO
